country,cn_code,description,product_group,year,default_direct_tco2e_per_ton,default_indirect_tco2e_per_ton,default_total_tco2e_per_ton,adopted_default_total_tco2e_per_ton,underlying_cbam_benchmark_route,has_country_value
Türkiye,7228,"Other bars and rods of alloy steel other than stainless, angles, shapes and sections of alloy steel other than stainless, n.e.s.; hollow drill bars and rods, of alloy or non-alloy steel",Iron and steel,2028,,,,,,false
Türkiye,72281020,"Bars and rods of high-speed steel, not further worked than hot-rolled, hot-drawn or extruded, and hot-rolled, hot-drawn or extruded, not further worked than clad (excl. semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2026,6.29,,6.29,6.919,F,true
Türkiye,72281020,"Bars and rods of high-speed steel, not further worked than hot-rolled, hot-drawn or extruded, and hot-rolled, hot-drawn or extruded, not further worked than clad (excl. semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2027,6.29,,6.29,7.548,F,true
Türkiye,72281020,"Bars and rods of high-speed steel, not further worked than hot-rolled, hot-drawn or extruded, and hot-rolled, hot-drawn or extruded, not further worked than clad (excl. semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2028,6.29,,6.29,8.177,F,true
Türkiye,72281050,"Bars and rods of high-speed steel, forged (excl. semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2026,6.95,,6.95,7.645,F,true
Türkiye,72281050,"Bars and rods of high-speed steel, forged (excl. semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2027,6.95,,6.95,8.34,F,true
Türkiye,72281050,"Bars and rods of high-speed steel, forged (excl. semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2028,6.95,,6.95,9.035,F,true
Türkiye,72281090,"Bars and rods of high-speed steel, not further worked than cold-formed or cold-finished, whether or not further worked, or hot-formed and further worked (excl. forged products, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2026,6.29,,6.29,6.919,F,true
Türkiye,72281090,"Bars and rods of high-speed steel, not further worked than cold-formed or cold-finished, whether or not further worked, or hot-formed and further worked (excl. forged products, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2027,6.29,,6.29,7.548,F,true
Türkiye,72281090,"Bars and rods of high-speed steel, not further worked than cold-formed or cold-finished, whether or not further worked, or hot-formed and further worked (excl. forged products, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2028,6.29,,6.29,8.177,F,true
Türkiye,722820,"Bars and rods of silico-manganese steel (excl. semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2026,6.29,,6.29,6.919,F,true
Türkiye,722820,"Bars and rods of silico-manganese steel (excl. semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2027,6.29,,6.29,7.548,F,true
Türkiye,722820,"Bars and rods of silico-manganese steel (excl. semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2028,6.29,,6.29,8.177,F,true
Türkiye,722830,"Bars and rods of alloy steel other than stainless, not further worked than hot-rolled, hot-drawn or extruded (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2026,6.29,,6.29,6.919,C/F,true
Türkiye,722830,"Bars and rods of alloy steel other than stainless, not further worked than hot-rolled, hot-drawn or extruded (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2027,6.29,,6.29,7.548,C/F,true
Türkiye,722830,"Bars and rods of alloy steel other than stainless, not further worked than hot-rolled, hot-drawn or extruded (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2028,6.29,,6.29,8.177,C/F,true
Türkiye,722840,"Bars and rods of alloy steel other than stainless, not further worked than forged (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2026,6.95,,6.95,7.645,F,true
Türkiye,722840,"Bars and rods of alloy steel other than stainless, not further worked than forged (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2027,6.95,,6.95,8.34,F,true
Türkiye,722840,"Bars and rods of alloy steel other than stainless, not further worked than forged (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2028,6.95,,6.95,9.035,F,true
Türkiye,722850,"Bars and rods of alloy steel other than stainless, not further worked than cold-formed or cold-finished (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2026,6.29,,6.29,6.919,C/F,true
Türkiye,722850,"Bars and rods of alloy steel other than stainless, not further worked than cold-formed or cold-finished (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2027,6.29,,6.29,7.548,C/F,true
Türkiye,722850,"Bars and rods of alloy steel other than stainless, not further worked than cold-formed or cold-finished (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2028,6.29,,6.29,8.177,C/F,true
Türkiye,722860,"Bars and rods of alloy steel other than stainless, cold-formed or cold-finished and further worked or hot-formed and further worked, n.e.s. (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2026,6.29,,6.29,6.919,F,true
Türkiye,722860,"Bars and rods of alloy steel other than stainless, cold-formed or cold-finished and further worked or hot-formed and further worked, n.e.s. (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2027,6.29,,6.29,7.548,F,true
Türkiye,722860,"Bars and rods of alloy steel other than stainless, cold-formed or cold-finished and further worked or hot-formed and further worked, n.e.s. (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)",Iron and steel,2028,6.29,,6.29,8.177,F,true
Türkiye,722870,"Angles, shapes and sections of alloy steel other than stainless, n.e.s.",Iron and steel,2026,6.29,,6.29,6.919,F,true
Türkiye,722870,"Angles, shapes and sections of alloy steel other than stainless, n.e.s.",Iron and steel,2027,6.29,,6.29,7.548,F,true
Türkiye,722870,"Angles, shapes and sections of alloy steel other than stainless, n.e.s.",Iron and steel,2028,6.29,,6.29,8.177,F,true
Türkiye,72288000,"Hollow drill bars and rods, of alloy or non-alloy steel",Iron and steel,2026,6.29,,6.29,6.919,F,true
Türkiye,72288000,"Hollow drill bars and rods, of alloy or non-alloy steel",Iron and steel,2027,6.29,,6.29,7.548,F,true
Türkiye,72288000,"Hollow drill bars and rods, of alloy or non-alloy steel",Iron and steel,2028,6.29,,6.29,8.177,F,true
Türkiye,7229,"Wire of alloy steel other than stainless, in coils (excl. bars and rods)",Iron and steel,2026,6.29,,6.29,6.919,C/F,true
Türkiye,7229,"Wire of alloy steel other than stainless, in coils (excl. bars and rods)",Iron and steel,2027,6.29,,6.29,7.548,C/F,true
Türkiye,7229,"Wire of alloy steel other than stainless, in coils (excl. bars and rods)",Iron and steel,2028,6.29,,6.29,8.177,C/F,true
Türkiye,7301,"Sheet piling of iron or steel, whether or not drilled, punched or made from assembled elements; welded angles, shapes and sections, of iron or steel",Iron and steel,2026,2.51,,2.51,2.761,C,true
Türkiye,7301,"Sheet piling of iron or steel, whether or not drilled, punched or made from assembled elements; welded angles, shapes and sections, of iron or steel",Iron and steel,2027,2.51,,2.51,3.012,C,true
Türkiye,7301,"Sheet piling of iron or steel, whether or not drilled, punched or made from assembled elements; welded angles, shapes and sections, of iron or steel",Iron and steel,2028,2.51,,2.51,3.263,C,true
Türkiye,7302,"Railway or tramway track construction material of iron or steel, the following : rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers ""cross-ties"", fish-plates, chairs, chair wedges, sole plates ""base plates"", rail clips, bedplates, ties and other material specialised for jointing or fixing rails",Iron and steel,2026,5.36,,5.36,5.896,C,true
Türkiye,7302,"Railway or tramway track construction material of iron or steel, the following : rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers ""cross-ties"", fish-plates, chairs, chair wedges, sole plates ""base plates"", rail clips, bedplates, ties and other material specialised for jointing or fixing rails",Iron and steel,2027,5.36,,5.36,6.432,C,true
Türkiye,7302,"Railway or tramway track construction material of iron or steel, the following : rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers ""cross-ties"", fish-plates, chairs, chair wedges, sole plates ""base plates"", rail clips, bedplates, ties and other material specialised for jointing or fixing rails",Iron and steel,2028,5.36,,5.36,6.968,C,true
Türkiye,7303,"Tubes, pipes and hollow profiles, of cast iron",Iron and steel,2026,,,,,,false
Türkiye,7303,"Tubes, pipes and hollow profiles, of cast iron",Iron and steel,2027,,,,,,false
Türkiye,7303,"Tubes, pipes and hollow profiles, of cast iron",Iron and steel,2028,,,,,,false
Türkiye,730300,"Tubes, pipes and hollow profiles, of cast iron",Iron and steel,2026,2.48,,2.48,2.728,,true
Türkiye,730300,"Tubes, pipes and hollow profiles, of cast iron",Iron and steel,2027,2.48,,2.48,2.976,,true
Türkiye,730300,"Tubes, pipes and hollow profiles, of cast iron",Iron and steel,2028,2.48,,2.48,3.224,,true
Türkiye,7304,"Tubes, pipes and hollow profiles, seamless, of iron or steel (excl. products of cast iron)",Iron and steel,2026,,,,,,false
Türkiye,7304,"Tubes, pipes and hollow profiles, seamless, of iron or steel (excl. products of cast iron)",Iron and steel,2027,,,,,,false
Türkiye,7304,"Tubes, pipes and hollow profiles, seamless, of iron or steel (excl. products of cast iron)",Iron and steel,2028,,,,,,false
Türkiye,73041100,"Line pipe of a kind used for oil or gas pipelines, seamless, of stainless steel",Iron and steel,2026,5.69,,5.69,6.259,,true
Türkiye,73041100,"Line pipe of a kind used for oil or gas pipelines, seamless, of stainless steel",Iron and steel,2027,5.69,,5.69,6.828,,true
Türkiye,73041100,"Line pipe of a kind used for oil or gas pipelines, seamless, of stainless steel",Iron and steel,2028,5.69,,5.69,7.397,,true
Türkiye,730419,"Line pipe of a kind used for oil or gas pipelines, seamless, of iron or steel (excl. products of stainless steel or of cast iron)",Iron and steel,2026,2.34,,2.34,2.574,C,true
Türkiye,730419,"Line pipe of a kind used for oil or gas pipelines, seamless, of iron or steel (excl. products of stainless steel or of cast iron)",Iron and steel,2027,2.34,,2.34,2.808,C,true
Türkiye,730419,"Line pipe of a kind used for oil or gas pipelines, seamless, of iron or steel (excl. products of stainless steel or of cast iron)",Iron and steel,2028,2.34,,2.34,3.042,C,true
Türkiye,73042200,"Drill pipe, seamless, of stainless steel, of a kind used in drilling for oil or gas",Iron and steel,2026,5.69,,5.69,6.259,,true
Türkiye,73042200,"Drill pipe, seamless, of stainless steel, of a kind used in drilling for oil or gas",Iron and steel,2027,5.69,,5.69,6.828,,true
Türkiye,73042200,"Drill pipe, seamless, of stainless steel, of a kind used in drilling for oil or gas",Iron and steel,2028,5.69,,5.69,7.397,,true
Türkiye,73042300,"Drill pipe, seamless, of a kind used in drilling for oil or gas, of iron or steel (excl. products of stainless steel or of cast iron)",Iron and steel,2026,2.34,,2.34,2.574,C,true
Türkiye,73042300,"Drill pipe, seamless, of a kind used in drilling for oil or gas, of iron or steel (excl. products of stainless steel or of cast iron)",Iron and steel,2027,2.34,,2.34,2.808,C,true
Türkiye,73042300,"Drill pipe, seamless, of a kind used in drilling for oil or gas, of iron or steel (excl. products of stainless steel or of cast iron)",Iron and steel,2028,2.34,,2.34,3.042,C,true
Türkiye,73042400,"Casing and tubing, seamless, of a kind used for drilling for oil or gas, of stainless steel",Iron and steel,2026,5.69,,5.69,6.259,,true
Türkiye,73042400,"Casing and tubing, seamless, of a kind used for drilling for oil or gas, of stainless steel",Iron and steel,2027,5.69,,5.69,6.828,,true
Türkiye,73042400,"Casing and tubing, seamless, of a kind used for drilling for oil or gas, of stainless steel",Iron and steel,2028,5.69,,5.69,7.397,,true
Türkiye,730429,"Casing and tubing, seamless, of iron or steel, of a kind used in drilling for oil or gas (excl. products of cast iron)",Iron and steel,2026,2.34,,2.34,2.574,C,true
Türkiye,730429,"Casing and tubing, seamless, of iron or steel, of a kind used in drilling for oil or gas (excl. products of cast iron)",Iron and steel,2027,2.34,,2.34,2.808,C,true
Türkiye,730429,"Casing and tubing, seamless, of iron or steel, of a kind used in drilling for oil or gas (excl. products of cast iron)",Iron and steel,2028,2.34,,2.34,3.042,C,true
Türkiye,730431,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. cast iron products and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used for drilling for oil or gas)",Iron and steel,2026,2.34,,2.34,2.574,C,true
Türkiye,730431,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. cast iron products and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used for drilling for oil or gas)",Iron and steel,2027,2.34,,2.34,2.808,C,true
Türkiye,730431,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. cast iron products and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used for drilling for oil or gas)",Iron and steel,2028,2.34,,2.34,3.042,C,true
Türkiye,730439,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy steel, not cold-drawn or cold-rolled ""cold-reduced"" (excl. cast iron products, line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil or gas)",Iron and steel,2026,2.34,,2.34,2.574,C,true
Türkiye,730439,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy steel, not cold-drawn or cold-rolled ""cold-reduced"" (excl. cast iron products, line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil or gas)",Iron and steel,2027,2.34,,2.34,2.808,C,true
Türkiye,730439,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy steel, not cold-drawn or cold-rolled ""cold-reduced"" (excl. cast iron products, line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil or gas)",Iron and steel,2028,2.34,,2.34,3.042,C,true
Türkiye,73044100,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil or gas)",Iron and steel,2026,5.69,,5.69,6.259,,true
Türkiye,73044100,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil or gas)",Iron and steel,2027,5.69,,5.69,6.828,,true
Türkiye,73044100,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil or gas)",Iron and steel,2028,5.69,,5.69,7.397,,true
Türkiye,730449,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, not cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines or of a kind used for drilling for oil or gas)",Iron and steel,2026,5.69,,5.69,6.259,,true
Türkiye,730449,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, not cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines or of a kind used for drilling for oil or gas)",Iron and steel,2027,5.69,,5.69,6.828,,true
Türkiye,730449,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, not cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines or of a kind used for drilling for oil or gas)",Iron and steel,2028,5.69,,5.69,7.397,,true
Türkiye,730451,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of alloy steel other than stainless, cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil)",Iron and steel,2026,2.36,,2.36,2.596,F,true
Türkiye,730451,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of alloy steel other than stainless, cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil)",Iron and steel,2027,2.36,,2.36,2.832,F,true
Türkiye,730451,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of alloy steel other than stainless, cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil)",Iron and steel,2028,2.36,,2.36,3.068,F,true
Türkiye,730459,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of alloy steel other than stainless, not cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil)",Iron and steel,2026,2.36,,2.36,2.596,C/F,true
Türkiye,730459,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of alloy steel other than stainless, not cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil)",Iron and steel,2027,2.36,,2.36,2.832,C/F,true
Türkiye,730459,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of alloy steel other than stainless, not cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil)",Iron and steel,2028,2.36,,2.36,3.068,C/F,true
Türkiye,73049000,"Tubes, pipes and hollow profiles, seamless, of non-circular cross-section, of iron or steel (excl. products of cast iron)",Iron and steel,2026,2.34,,2.34,2.574,C,true
Türkiye,73049000,"Tubes, pipes and hollow profiles, seamless, of non-circular cross-section, of iron or steel (excl. products of cast iron)",Iron and steel,2027,2.34,,2.34,2.808,C,true
Türkiye,73049000,"Tubes, pipes and hollow profiles, seamless, of non-circular cross-section, of iron or steel (excl. products of cast iron)",Iron and steel,2028,2.34,,2.34,3.042,C,true
Türkiye,7305,"Tubes and pipes, having circular cross-sections and an external diameter of > 406,4 mm, of flat-rolled products of iron or steel ""e.g., welded, riveted or similarly closed""",Iron and steel,2026,2.182,,2.182,2.4002,C,true
Türkiye,7305,"Tubes and pipes, having circular cross-sections and an external diameter of > 406,4 mm, of flat-rolled products of iron or steel ""e.g., welded, riveted or similarly closed""",Iron and steel,2027,2.182,,2.182,2.6184,C,true
Türkiye,7305,"Tubes and pipes, having circular cross-sections and an external diameter of > 406,4 mm, of flat-rolled products of iron or steel ""e.g., welded, riveted or similarly closed""",Iron and steel,2028,2.182,,2.182,2.8366,C,true
Türkiye,7306,"Tubes, pipes and hollow profiles ""e.g., open seam or welded, riveted or similarly closed"", of iron or steel (excl. of cast iron, seamless tubes and pipes and tubes having internal and external circular cross-sections and an external diameter of > 406,4 mm)",Iron and steel,2026,,,,,,false
Türkiye,7306,"Tubes, pipes and hollow profiles ""e.g., open seam or welded, riveted or similarly closed"", of iron or steel (excl. of cast iron, seamless tubes and pipes and tubes having internal and external circular cross-sections and an external diameter of > 406,4 mm)",Iron and steel,2027,,,,,,false
Türkiye,7306,"Tubes, pipes and hollow profiles ""e.g., open seam or welded, riveted or similarly closed"", of iron or steel (excl. of cast iron, seamless tubes and pipes and tubes having internal and external circular cross-sections and an external diameter of > 406,4 mm)",Iron and steel,2028,,,,,,false
Türkiye,73061100,"Line pipe of a kind used for oil or gas pipelines, welded, of flat-rolled products of stainless steel, of an external diameter of <= 406,4 mm",Iron and steel,2026,5.92,,5.92,6.512,,true
Türkiye,73061100,"Line pipe of a kind used for oil or gas pipelines, welded, of flat-rolled products of stainless steel, of an external diameter of <= 406,4 mm",Iron and steel,2027,5.92,,5.92,7.104,,true
Türkiye,73061100,"Line pipe of a kind used for oil or gas pipelines, welded, of flat-rolled products of stainless steel, of an external diameter of <= 406,4 mm",Iron and steel,2028,5.92,,5.92,7.696,,true
Türkiye,73061900,"Line pipe of a kind used for oil or gas pipelines, welded, of flat-rolled products of iron or steel, of an external diameter of <= 406,4 mm (excl. products of stainless steel or of cast iron)",Iron and steel,2026,2.2438,,2.2438,2.46818,C,true
Türkiye,73061900,"Line pipe of a kind used for oil or gas pipelines, welded, of flat-rolled products of iron or steel, of an external diameter of <= 406,4 mm (excl. products of stainless steel or of cast iron)",Iron and steel,2027,2.2438,,2.2438,2.69256,C,true
Türkiye,73061900,"Line pipe of a kind used for oil or gas pipelines, welded, of flat-rolled products of iron or steel, of an external diameter of <= 406,4 mm (excl. products of stainless steel or of cast iron)",Iron and steel,2028,2.2438,,2.2438,2.91694,C,true
Türkiye,73062100,"Casing and tubing of a kind used in drilling for oil or gas, welded, of flat-rolled products of stainless steel, of an external diameter of <= 406,4 mm",Iron and steel,2026,5.92,,5.92,6.512,,true
Türkiye,73062100,"Casing and tubing of a kind used in drilling for oil or gas, welded, of flat-rolled products of stainless steel, of an external diameter of <= 406,4 mm",Iron and steel,2027,5.92,,5.92,7.104,,true
Türkiye,73062100,"Casing and tubing of a kind used in drilling for oil or gas, welded, of flat-rolled products of stainless steel, of an external diameter of <= 406,4 mm",Iron and steel,2028,5.92,,5.92,7.696,,true
Türkiye,73062900,"Casing and tubing of a kind used in drilling for oil or gas, welded, of flat-rolled products of iron or steel, of an external diameter of <= 406,4 mm (excl. products of stainless steel or of cast iron)",Iron and steel,2026,2.2438,,2.2438,2.46818,C,true
Türkiye,73062900,"Casing and tubing of a kind used in drilling for oil or gas, welded, of flat-rolled products of iron or steel, of an external diameter of <= 406,4 mm (excl. products of stainless steel or of cast iron)",Iron and steel,2027,2.2438,,2.2438,2.69256,C,true
Türkiye,73062900,"Casing and tubing of a kind used in drilling for oil or gas, welded, of flat-rolled products of iron or steel, of an external diameter of <= 406,4 mm (excl. products of stainless steel or of cast iron)",Iron and steel,2028,2.2438,,2.2438,2.91694,C,true
Türkiye,73063012,"Precision tubes, welded, of circular cross-section, of iron or non-alloy steel, cold-drawn or cold-rolled ""cold-reduced""",Iron and steel,2026,2.2438,,2.2438,2.46818,C,true
Türkiye,73063012,"Precision tubes, welded, of circular cross-section, of iron or non-alloy steel, cold-drawn or cold-rolled ""cold-reduced""",Iron and steel,2027,2.2438,,2.2438,2.69256,C,true
Türkiye,73063012,"Precision tubes, welded, of circular cross-section, of iron or non-alloy steel, cold-drawn or cold-rolled ""cold-reduced""",Iron and steel,2028,2.2438,,2.2438,2.91694,C,true
Türkiye,73063018,"Precision tubes, welded, of circular cross-section, of iron or non-alloy steel (excl. cold-drawn or cold-rolled)",Iron and steel,2026,2.2438,,2.2438,2.46818,,true
Türkiye,73063018,"Precision tubes, welded, of circular cross-section, of iron or non-alloy steel (excl. cold-drawn or cold-rolled)",Iron and steel,2027,2.2438,,2.2438,2.69256,,true
Türkiye,73063018,"Precision tubes, welded, of circular cross-section, of iron or non-alloy steel (excl. cold-drawn or cold-rolled)",Iron and steel,2028,2.2438,,2.2438,2.91694,,true
Türkiye,73063041,"Threaded or threadable tubes ""gas pipe"", welded, of circular cross-section, of iron or non-alloy steel, plated or coated with zinc",Iron and steel,2026,2.2438,,2.2438,2.46818,C,true
Türkiye,73063041,"Threaded or threadable tubes ""gas pipe"", welded, of circular cross-section, of iron or non-alloy steel, plated or coated with zinc",Iron and steel,2027,2.2438,,2.2438,2.69256,C,true
Türkiye,73063041,"Threaded or threadable tubes ""gas pipe"", welded, of circular cross-section, of iron or non-alloy steel, plated or coated with zinc",Iron and steel,2028,2.2438,,2.2438,2.91694,C,true
Türkiye,73063049,"Threaded or threadable tubes ""gas pipe"", welded, of circular cross-section, of iron or non-alloy steel (excl. products plated or coated with zinc)",Iron and steel,2026,2.2438,,2.2438,2.46818,C,true
Türkiye,73063049,"Threaded or threadable tubes ""gas pipe"", welded, of circular cross-section, of iron or non-alloy steel (excl. products plated or coated with zinc)",Iron and steel,2027,2.2438,,2.2438,2.69256,C,true
Türkiye,73063049,"Threaded or threadable tubes ""gas pipe"", welded, of circular cross-section, of iron or non-alloy steel (excl. products plated or coated with zinc)",Iron and steel,2028,2.2438,,2.2438,2.91694,C,true
Türkiye,73063072,"Other tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel, of an external diameter of <= 168,3 mm, plated or coated with zinc (excl. line pipe of a kind used for oil or gas pipelines or casing and tubingof a kind used in drilling for oil or gas)",Iron and steel,2026,2.2438,,2.2438,2.46818,C,true
Türkiye,73063072,"Other tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel, of an external diameter of <= 168,3 mm, plated or coated with zinc (excl. line pipe of a kind used for oil or gas pipelines or casing and tubingof a kind used in drilling for oil or gas)",Iron and steel,2027,2.2438,,2.2438,2.69256,C,true
Türkiye,73063072,"Other tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel, of an external diameter of <= 168,3 mm, plated or coated with zinc (excl. line pipe of a kind used for oil or gas pipelines or casing and tubingof a kind used in drilling for oil or gas)",Iron and steel,2028,2.2438,,2.2438,2.91694,C,true
Türkiye,73063077,"Other tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel of an external diameter of <= 168,3 mm (excl. plated or coated with zinc and line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used in drilling for oil or gas, precision tubes and threaded or threadable tubes ""gas pipe"")",Iron and steel,2026,2.2438,,2.2438,2.46818,C,true
Türkiye,73063077,"Other tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel of an external diameter of <= 168,3 mm (excl. plated or coated with zinc and line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used in drilling for oil or gas, precision tubes and threaded or threadable tubes ""gas pipe"")",Iron and steel,2027,2.2438,,2.2438,2.69256,C,true
Türkiye,73063077,"Other tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel of an external diameter of <= 168,3 mm (excl. plated or coated with zinc and line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used in drilling for oil or gas, precision tubes and threaded or threadable tubes ""gas pipe"")",Iron and steel,2028,2.2438,,2.2438,2.91694,C,true
Türkiye,73063080,"Tubes, pipes and hollow profiles, welded, having a circular cross-section, of iron or steel, of an external diameter of > 168,3 mm but <= 406,4 mm (excl. line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, or precision steel tubes, electrical conduit tubes or threaded or threadable tubes ""gas pipe"")",Iron and steel,2026,2.2438,,2.2438,2.46818,C,true
Türkiye,73063080,"Tubes, pipes and hollow profiles, welded, having a circular cross-section, of iron or steel, of an external diameter of > 168,3 mm but <= 406,4 mm (excl. line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, or precision steel tubes, electrical conduit tubes or threaded or threadable tubes ""gas pipe"")",Iron and steel,2027,2.2438,,2.2438,2.69256,C,true
Türkiye,73063080,"Tubes, pipes and hollow profiles, welded, having a circular cross-section, of iron or steel, of an external diameter of > 168,3 mm but <= 406,4 mm (excl. line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, or precision steel tubes, electrical conduit tubes or threaded or threadable tubes ""gas pipe"")",Iron and steel,2028,2.2438,,2.2438,2.91694,C,true
